Index,Time,Raw Acceleration X,Raw Acceleration Y,Raw Acceleration Z,Acceleration X,Acceleration Y,Acceleration Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Orientation X,Orientation Y,Orientation Z,Punch Type
34,1.695,0.0480194091796875,-0.7486572265625,-0.650146484375,-0.0003523667907335201,0.005493652437416285,0.004770779860048924,0.32981571555137634,-0.26589107513427734,-0.5892385244369507,-0.6556848085485975,-0.1788261553149055,-0.04837177597042102,None
35,1.744,0.097564697265625,-0.733062744140625,-0.6985321044921875,0.00165674076547348,-0.01244809819438164,-0.011861735299126042,0.8931674957275391,-0.33754634857177734,-0.6666022539138794,-0.6898504370166225,-0.1954051655136779,-0.09590795650015152,None
36,1.794,-0.009735107421875,-0.739013671875,-0.8012542724609375,-0.0008043588653803349,-0.06106067173683438,-0.06620327332286347,1.9443163871765137,-0.5865886807441711,-0.8106989860534668,-0.7350803140896135,-0.22408104139272825,0.008930748556494665,None
37,1.844,0.1708984375,-0.6926727294921875,-0.693878173828125,-0.0008203102491089187,0.003324819978419602,0.003330606095355071,3.9126651287078857,-1.1776676177978516,-0.22569917142391205,-0.7077212606252372,-0.28104553141307276,-0.17171874774910892,None
38,1.894,0.1245574951171875,-0.8214569091796875,-0.188995361328125,-0.021624537871586386,0.1426138669994922,0.032811653323222806,3.2697269916534424,-0.6509729623794556,0.7653754353523254,-0.2242156040968791,-0.31212791402610346,-0.14618203298877389,None
39,1.944,-0.0009307861328125,-0.970367431640625,-0.01092529296875,0.00002836262379507027,0.029568732747929594,0.0003329121088077418,1.8687188625335693,0.6181050539016724,0.5147725343704224,-0.01125821025614616,-0.2826223086300019,0.0009591487566075703,None
40,1.994,-0.0010986328125,-1.078521728515625,0.296142578125,0.008494177006733763,-0.07862792210261249,0.2851719857677369,0.4445953071117401,0.2560727894306183,0.17267616093158722,0.010971097160029284,-0.2703178275582964,0.009592809819233763,None
41,2.044,0.080291748046875,-1.1041717529296875,0.2228546142578125,0.11157534803322404,-0.10494221260603942,0.2465540259907062,-0.6936911344528198,0.5292382836341858,0.4339149594306946,-0.0237110171280576,-0.24474939619726296,0.03128359998634904,None
42,2.093,0.2681427001953125,-1.2893218994140625,0.0146636962890625,0.3451004352789999,-0.29590628814336983,0.09953377520068488,-1.2302483320236206,1.3154617547988892,0.9149039387702942,-0.08512252200971736,-0.18049346364717697,0.07695773508368739,None
43,2.143,0.606170654296875,-1.6237335205078125,-0.3184814453125,0.8010313866018128,-0.643975379183511,-0.2726199198872221,0.7690154314041138,1.3233201503753662,2.3816311359405518,-0.046757829975877144,-0.11506667892478922,0.19486073230493786,None
44,2.202,1.1357574462890625,-2.0294189453125,-0.5644683837890625,1.4146532178526898,-1.0707207393935496,-0.62027966017399,2.098498821258545,0.9154219627380371,1.7305721044540405,0.05811729039550582,-0.06949496589300234,0.2788957715636274,None
45,2.252,1.895751953125,-0.6387786865234375,-1.4995269775390625,2.138007224588372,0.33055479485976125,-1.540818445395459,-0.3115600049495697,4.499767303466797,-0.7590874433517456,0.042559198031251536,0.15481218060753213,0.24225527146337208,None
46,2.302,1.152496337890625,0.6909332275390625,-2.121673583984375,1.4876784535689302,1.6321387141454469,-2.1639249900136956,0.04577121511101723,8.35500431060791,1.9421765804290771,0.044845571781168686,0.542312908093867,0.3351821156783053,None
47,2.351,-0.94671630859375,1.5650787353515625,-2.4520111083984375,-0.42149991432174116,2.4151080376779244,-2.4120370621375455,-1.8370532989501953,9.292740821838379,4.223417282104492,-0.04697475472667456,0.8613009537962383,0.5252163942720088,None
48,2.401,-3.6577606201171875,-0.8547515869140625,0.7735748291015625,-2.985675317098125,-0.12443758130110527,0.6513340884651762,4.256714820861816,2.600966453552246,3.681039810180664,0.16508450686618273,0.9199186309447935,0.6720853030190626,None
49,2.451,-1.85791015625,-0.5333099365234375,0.139068603515625,-1.2343820115076447,0.24233797997997608,0.04117599736955302,-0.8059985041618347,-1.1189109086990356,-1.2754781246185303,0.12521424023400698,0.8965540500892286,0.6235281447423553,Hook
50,2.501,-0.9382171630859375,-0.77410888671875,-0.945556640625,-0.35311288800476504,0.030555749738976457,-1.0463922004047252,-0.017596837133169174,-2.727001905441284,-0.9647766947746277,0.1243412746205665,0.8280257000444415,0.5851042750811725,None
51,2.551,-0.567657470703125,-1.0911407470703125,-0.593017578125,-0.03352321098330735,-0.25331490467942874,-0.7059266141476684,0.1858668029308319,-2.7857375144958496,-1.2305055856704712,0.13355699176998662,0.7421619833234463,0.5341342597198177,None
52,2.601,-0.6339569091796875,-1.1314544677734375,-0.578338623046875,-0.17129943683516174,-0.2550145953964701,-0.7117598109879938,0.3422745168209076,-4.2300496101379395,-1.6498581171035767,0.1504970125768619,0.584925271926977,0.46265747234452576,None
53,2.65,-0.562255859375,-0.8738555908203125,-0.2082977294921875,-0.031717944634799156,-0.049295890449693625,-0.01175047932614115,-0.4152347445487976,-2.7698965072631836,-2.2357962131500244,-0.23187005451755688,0.4673519390999101,0.5305379147402008,None
54,2.7,-0.032470703125,-0.6446990966796875,-0.080047607421875,0.01744885694660709,0.3464434468285227,0.043015368205780516,-2.0266273021698,-0.9341495633125305,-2.8040685653686523,-0.123216596960132,0.42556451566091874,0.04991956007160709,None
55,2.75,0.249664306640625,-0.61627197265625,-0.2492218017578125,-0.10192851505908268,0.2516005907716803,0.10174785701381212,-1.2708317041397095,-1.2994897365570068,-2.522514820098877,-0.3749062910614936,0.3659106559494932,-0.3515928216997077,None
56,2.8,0.55499267578125,-0.8512115478515625,-0.1719207763671875,0.016478117714839202,-0.025273061605694203,-0.005104447165212078,-0.12573635578155518,-1.9549530744552612,-1.5547603368759155,-0.19797427108340712,0.2733399220456296,-0.5385145580664108,None
57,2.85,0.3868865966796875,-1.0592803955078125,-0.2747802734375,-0.1805654621772661,-0.2517224835745997,-0.11400596027437751,0.05546592175960541,-1.5213874578475952,-0.6946986317634583,-0.19525510840157367,0.19944754336218273,-0.5674520588569536,None
58,2.9,0.2501220703125,-1.082611083984375,-0.3997650146484375,-0.35222539719497215,-0.2983356303392205,-0.25113950809918517,0.1846340298652649,-1.5270168781280518,-0.8606106042861938,-0.1861929026149836,0.12412231856137393,-0.6023474675074721,None
59,2.95,0.318115234375,-0.92327880859375,-0.4701690673828125,0.02460653290857534,-0.07141654322870672,-0.03636804962163914,0.9598631858825684,-0.9270399808883667,-0.45256295800209045,-0.4537874498662808,0.07801191581391284,-0.29350870146642466,None
60,2.999,0.345977783203125,-1.0196533203125,-0.2482147216796875,0.04380984026654505,-0.14459651842925503,0.12989918673858697,1.262804388999939,-0.5956599116325378,-0.18141905963420868,-0.3966556955767279,0.048289478761890256,-0.30216794293657995,None
61,3.049,0.49072265625,-0.930389404296875,-0.2615509033203125,0.0379852594635805,-0.07201844560113047,-0.02024581257665542,1.3610854148864746,-0.820845901966095,-0.23147930204868317,-0.27062944070276673,0.007265906945722308,-0.4527373967864195,None
62,3.099,0.3958892822265625,-0.870452880859375,-0.4306182861328125,0.018397691529339677,-0.04045152094749316,-0.020011611202524593,2.0275685787200928,-0.6350075602531433,-0.00956953689455986,-0.44341350442742555,-0.024481960862747187,-0.3774915906972228,None
63,3.149,0.3421478271484375,-0.8696441650390625,-0.235321044921875,-0.012886949387964919,0.03275502414789666,0.008863333785006144,2.4350650310516357,0.1344747245311737,-0.32706335186958313,-0.26120080284457525,-0.017759737179683148,-0.3550347765364024,None
64,3.199,0.3139495849609375,-0.7241363525390625,0.041778564453125,-0.08326938748151813,0.192063928151174,-0.011081000385146915,2.5122742652893066,0.6083024740219116,-0.20514622330665588,0.05759855114827349,0.012654115059765733,-0.39721897244245563,None
65,3.249,0.3084564208984375,-0.711151123046875,0.459747314453125,-0.033798148755564084,0.07792216279504438,-0.05037537581029672,2.1768014430999756,0.3562278747558594,-0.22355853021144867,0.5429105436922105,0.03046113384775442,-0.3422545696540016,None
66,3.299,0.36962890625,-0.7391204833984375,0.72625732421875,0.022897980757190683,0.02136041648802789,0.17721591757006028,1.0283527374267578,-0.07036231458187103,-0.09536460041999817,0.5853540564500808,0.026944469436613303,-0.3467309254928093,None
67,3.348,0.3327178955078125,-0.9126434326171875,0.6041107177734375,-0.01069275182879409,-0.14048846901622392,0.06946519082848335,-0.394097238779068,-0.12825411558151245,0.07075139880180359,0.5692651884266554,0.02053358182790327,-0.3434106473366066,None
68,3.398,0.4032440185546875,-1.0753326416015625,0.372222900390625,0.0587088272633447,-0.2960651242784973,-0.15126314374711913,-0.2817331552505493,-0.5568022727966309,-0.02395247109234333,0.5576276900578077,-0.007305023644302283,-0.3445351912913428,None
69,3.448,0.404937744140625,-1.33905029296875,0.1909332275390625,0.043809514583977804,-0.5814941522425618,-0.3528453077722583,0.6210323572158813,-0.6838371753692627,-0.3546774089336395,0.5831304105205608,-0.041485038809135566,-0.3611282295566472,None
70,3.498,0.38104248046875,-1.0482025146484375,0.00933837890625,-0.031643635070643605,-0.3987347714815527,-0.6293178828079211,3.0885677337646484,-2.0332765579223633,-1.1184711456298828,0.7011471970689205,-0.14267226262382982,-0.4126861155393936,None
71,3.548,0.3388519287109375,-0.7650146484375,0.5506439208984375,0.0005538091811077561,-0.0012503164364402464,0.0008999555058596398,3.3519740104675293,-1.0436832904815674,-1.7093757390975952,0.5841882969046847,-0.1941049258196771,-0.33829811952982974,None
72,3.598,0.3303985595703125,-0.44482421875,0.6072540283203125,-0.07151485907686289,0.09628232447276164,-0.13144030142160035,1.3273626565933228,-0.8270755410194397,-2.357365131378174,0.8067187288347013,-0.23449467527151982,-0.4019134186471754,None
73,3.647,0.534149169921875,-0.1106719970703125,0.5142974853515625,0.049325177590982094,0.39629417478806905,-0.19839529351713936,0.2784510552883148,-0.03659263253211975,-1.851128101348877,0.8148676103248422,-0.23627289853498323,-0.4848239923308929,None
74,3.697,0.684600830078125,0.0010833740234375,0.62078857421875,0.17165074585018014,0.5114401957888213,-0.06944191305929015,-0.36774659156799316,-0.03512895852327347,-0.6491202116012573,0.8040723013544394,-0.23797925035004322,-0.5129500842279449,None
75,3.747,0.670745849609375,-0.082794189453125,0.6619720458984375,0.18305176670204,0.46728695002304965,-0.01594035367083335,-0.899823784828186,-0.14896364510059357,0.5834290981292725,0.7765189770676726,-0.24520678025077894,-0.487694082907335,None
76,3.797,0.5653076171875,-0.490966796875,0.4517822265625,-0.08113690917435867,0.07046699388885092,-0.0648429498713674,-1.5887830257415771,-0.48232802748680115,1.4248409271240234,0.6771318354206752,-0.2685133581913451,-0.6464445263618587,None
77,3.847,0.4054412841796875,-0.7109832763671875,0.211212158203125,-0.07421458250515672,0.13014295554656508,-0.03866163302233194,-1.0990498065948486,-0.795592725276947,1.1604807376861572,0.2847705111616739,-0.30660959790113707,-0.4796558666848442,None
78,3.897,0.54217529296875,-0.5745391845703125,0.3153839111328125,-0.0952298343693172,0.10091435757930589,-0.055395290064714164,-0.6119560599327087,0.5543878674507141,1.7679029703140259,0.48120093461916347,-0.2801108913035765,-0.6374051273380672,None
79,3.947,0.353790283203125,-0.71258544921875,0.43701171875,-0.03597405956862976,0.07245702500884188,-0.044436171225979204,-1.2947309017181396,0.5438134670257568,2.2094573974609375,0.5227931818079392,-0.2539083995630611,-0.38976434277175476,None
80,3.996,0.2468414306640625,-0.79351806640625,0.5222015380859375,-0.00465866980713181,0.014976167685608388,-0.0098555762384539,-2.6291778087615967,1.6718491315841675,2.5850605964660645,0.5497268342914114,-0.17226294104555515,-0.2515001004711943,None
81,4.046,-0.0350341796875,-0.971405029296875,0.8250274658203125,-0.14743836078744527,-0.053565199368087235,0.4443237139770392,-3.77705454826355,1.9533356428146362,2.8317525386810303,0.3831318235239192,-0.07538811786598959,-0.11240418109994525,None
82,4.096,-0.27947998046875,-1.1927642822265625,0.7193450927734375,-0.25118828216551786,-0.2283128528213132,0.45660373682563393,-2.544262647628784,-0.19960126280784607,2.818754196166992,0.26284657085752483,-0.08533586084958053,0.02829169830323213,None
83,4.146,-0.2191619873046875,-1.41119384765625,0.59228515625,-0.07032274332184921,-0.4318535892340363,0.4553927251804599,-2.541818380355835,-2.21724534034729,2.4219772815704346,0.1384343956561847,-0.19504373465827357,0.1488392439828383,None
84,4.196,0.201904296875,-1.98956298828125,-0.500091552734375,0.45229700943155543,-1.0257027108135213,-0.5910687752595943,-0.895416796207428,-1.4227993488311768,2.0738306045532227,0.09397072056714265,-0.2642652489210448,0.25039271255655543,None
85,4.246,0.5558624267578125,-2.3688201904296875,-0.84246826171875,0.9765420543430321,-1.476695014144835,-1.0072144931581424,1.7700071334838867,0.6375903487205505,3.622169256210327,0.1815967249806068,-0.23338997923316857,0.42067962758521965,None
86,4.296,0.70428466796875,-2.6719512939453125,-0.3153839111328125,1.2190829245074553,-1.8966019892025683,-0.6811928922960045,5.164467811584473,-1.7125846147537231,2.1315596103668213,0.42669326623467296,-0.315697561476508,0.5147982565387053,None
87,4.345,0.518463134765625,-1.8455657958984375,-1.1948394775390625,1.1284526699682746,-1.1545998628488712,-1.5827555075097217,1.4145734310150146,1.5573010444641113,2.3055014610290527,0.48953987178129044,-0.24093262562261986,0.6099895352026496,None
88,4.395,0.27093505859375,-1.3053436279296875,-1.5858306884765625,0.8045201195109749,-0.5577716691194267,-1.9813343536511738,-0.4988923668861389,1.8537731170654297,-1.864270567893982,0.4676386000648588,-0.1500689514919627,0.5335850609172249,None
89,4.445,-0.6265106201171875,1.4829254150390625,-6.3087158203125,-0.10920548532728525,2.161575511888574,-6.830088473571328,3.3692305088043213,0.4720016121864319,-0.38269704580307007,0.6092218131488211,-0.12669650552892647,0.5173051347899023,None
90,4.495,-3.2776641845703125,2.0458831787109375,-3.546295166015625,-2.6574168402276848,2.435551066127903,-4.22706838034762,7.916934490203857,7.658285140991211,2.5071797370910645,0.8678834180366107,0.2530932982179553,0.6202473443426276,None
91,4.545,-3.718780517578125,1.744476318359375,3.7239227294921875,-3.108493324280106,2.080034436831059,3.0063223596315174,1.6493606567382812,7.9146409034729,-0.25269830226898193,0.9058549159044517,0.6064660190431079,0.6102871932980187,None
92,4.595,-1.6768951416015625,1.232391357421875,1.67974853515625,-1.0787786184270325,1.558481854700846,0.947681863131109,0.366975337266922,-0.2060072273015976,-0.305484801530838,0.9134743128325671,0.5982440776928549,0.5981165231745299,Hook
93,4.644,-2.0408782958984375,-0.128021240234375,0.0124664306640625,-1.4145359339026522,0.17222548704043728,-0.7069410674413612,0.4735659658908844,-1.8600057363510132,0.714069664478302,0.9228519637661481,0.5212437718081114,0.6263423619957853,None
94,4.694,-1.9259490966796875,-0.5604095458984375,0.082550048828125,-1.3238543328283323,-0.23797361781416837,-0.6478724094952873,-0.40670090913772583,-2.13438081741333,-0.6146035194396973,0.914829562738574,0.4273762879062265,0.6020947638513551,None
95,4.744,-1.42340087890625,-0.642364501953125,-0.148895263671875,-0.8788346083938111,-0.29824266312153586,-0.9137663227787934,-0.14134034514427185,-1.3024088144302368,-1.4050049781799316,0.9119527966973772,0.36763834173308374,0.5445662705124389,None
96,4.794,-1.4557342529296875,-0.7287750244140625,-0.2007293701171875,-1.0327748466511883,-0.3585384324221771,-1.0277905568444898,0.0375409834086895,-2.210853338241577,-2.7832627296447754,0.9127213338377853,0.2628024188785654,0.4229594062784991,None
97,4.844,-0.8013916015625,-0.5634307861328125,0.0465240478515625,0.015739490698066794,0.011065892879400518,-0.0009137415677532915,-0.8037095069885254,-1.054625391960144,-3.089168071746826,0.08229271251705315,0.21158295796971768,0.8171310922605668,None
98,4.894,-0.4113311767578125,-0.5662841796875,-0.0494232177734375,0.1749023325959036,0.24078997541637315,0.021015270811964568,0.4788134694099426,-1.5119225978851318,-3.299877643585205,-0.0869458405942275,0.1371643868906151,0.5862335093537161,None
99,4.944,0.1932830810546875,-0.49456787109375,0.3947296142578125,-0.09884427773324167,0.25292024393225154,-0.20186331575599814,0.06881608068943024,-1.4192941188812256,-2.544884443283081,0.6238036012375816,0.06658416899666149,-0.29212735878792917,None
100,4.993,0.461181640625,-0.73419189453125,0.542724609375,0.010314248288969818,-0.016420075789838284,0.012137942798507217,-1.7971689701080322,-0.6284016370773315,-2.7834033966064453,0.5944342923684807,0.035206108294091515,-0.4508673923360302,None
101,5.043,0.7345123291015625,-0.609039306640625,0.3189697265625,0.004432340305898896,-0.0036751860516784918,0.001924790530247411,-2.781400442123413,-0.004939098376780748,-2.3979151248931885,0.4639489410561045,0.034959305398276116,-0.7300799887956636,None
102,5.093,0.7633056640625,-0.789306640625,0.01605224609375,0.06821226475036668,-0.0705358234248954,0.0014344974915519795,-0.7587636113166809,-0.904078483581543,-1.7420817613601685,0.02033294374564295,-0.010237315100121465,-0.6950933993121333,None
103,5.143,0.7752227783203125,-0.872894287109375,0.0460205078125,0.05537536611142402,-0.1798669065979639,0.006870118316883972,0.7219502329826355,-1.1777573823928833,-0.7006531953811646,0.05640190974096742,-0.06907032572611703,-0.7198474122088885,None
104,5.193,0.551025390625,-0.987548828125,0.074310302734375,-0.1730938246499717,-0.301820864451002,0.0006317990506594234,1.01206374168396,-0.4798901677131653,-0.12347932904958725,0.10683078630820259,-0.09298535121422188,-0.7241192152749717,None
105,5.243,0.471710205078125,-0.912506103515625,0.1728363037109375,0.01886441212182083,-0.03649251386779884,0.006911987969976496,0.621647298336029,0.27801910042762756,-0.3476059138774872,0.18609958464601206,-0.07913608421414603,-0.45284579295630417,None
106,5.293,0.369354248046875,-0.8606414794921875,0.198974609375,-0.016413046739746806,0.038244446635624985,-0.008841862740077006,0.42368629574775696,0.6779364347457886,-0.03278457745909691,0.2252518392253933,-0.045306580304225005,-0.3857672947866218,None
107,5.342,0.2907562255859375,-0.8099212646484375,0.2763671875,-0.030940848115989183,0.08618783926258677,-0.029409637422030732,1.0409317016601562,0.6386705040931702,-0.49554184079170227,0.32294365575192985,-0.01338816947837956,-0.3216970737019267,None
108,5.392,0.4207611083984375,-0.6256103515625,0.486328125,-0.048217414382101254,0.07169225710484683,-0.05573111264501662,-0.5166255235671997,0.4968886077404022,-0.14917750656604767,0.6137379573749158,0.011455610350236359,-0.46897852278053875,None
109,5.442,0.4121246337890625,-0.6657867431640625,0.3667144775390625,-0.06451971473446622,0.10423150479502974,-0.0574105781114978,-1.1410417556762695,0.26717525720596313,-0.46186190843582153,0.48245578325376803,0.024812077193864114,-0.4766443485235287,None
110,5.492,0.6106414794921875,-0.71160888671875,0.279449462890625,-0.013449862402644785,0.01567374954421008,-0.006155095830531365,-1.143678069114685,-0.9271672964096069,-0.5505883097648621,0.36552639674602827,-0.02154207455254303,-0.6240913418948323,None
111,5.542,0.6691436767578125,-0.9440155029296875,-0.0033111572265625,0.05329007765075733,-0.19888821220247954,-0.2592597166685282,-0.8665798306465149,-0.5759610533714294,0.2099822610616684,0.32486528128854736,-0.05032053290004413,-0.6158535991070552,None
112,5.592,0.5772247314453125,-1.186309814453125,0.03045654296875,-0.02699954328637899,-0.4236951479008697,-0.2004804531673257,-0.736498236656189,-0.40974918007850647,0.29353946447372437,0.2898253666583595,-0.07077004506702086,-0.6042242747316915,None
113,5.642,0.4607086181640625,-1.193359375,-0.2663421630859375,-0.1391581222805589,-0.422378211101196,-0.48022984066833285,-0.46854376792907715,-0.2863105833530426,0.10914859175682068,0.267326205486623,-0.08504194108247576,-0.5998667404446214,None
