Index,Time,Acceleration X,Acceleration Y,Acceleration Z,Orientation X,Orientation Z,Punch,Raw Acceleration X,Raw Acceleration Y,Raw Acceleration Z
695,41.189,0.6156745053373711,-1.2641710391959209,0.6718720724421446,0.6294103112470709,-0.0153221987641914,,0.6309967041015625,-2.0411529541015625,1.30120849609375
696,41.248,-0.3812450197631173,-1.3854225435634584,0.716852448625098,0.6766127670770122,0.0179401609009452,,-0.3991851806640625,-2.12164306640625,1.3933563232421875
697,41.298,-0.1860938811250366,0.05131566460770187,0.39578049348067934,0.7121107461343292,-0.0580726408906616,,-0.128021240234375,-0.649566650390625,1.106689453125
698,41.348,0.1036503228987079,0.896289534601681,-0.6244091731309659,0.6683062964947797,-0.1630122747575421,,0.26666259765625,0.162353515625,0.0349578857421875
699,41.398,-0.07402959332302492,1.0370778532236877,-0.5612167293528615,0.683991859604463,-0.2253662632448999,,0.151336669921875,0.32635498046875,0.1051788330078125
700,41.448,-0.150175652817336,0.8205000264978621,-0.4461487944782432,0.693300075302984,-0.2433000424657735,,0.0931243896484375,0.1215057373046875,0.226318359375
701,41.498,0.0653106089419552,0.5390358335892013,-0.2850654594386567,0.6962896194094841,-0.2479523305111698,,0.313262939453125,-0.15631103515625,0.3894805908203125
702,41.548,0.9465403195508054,0.09178037629314417,0.18647794152858965,0.6906036963492366,-0.2510457400195071,,1.1975860595703125,-0.6082916259765625,0.8549652099609375
703,41.637,0.23878816507404071,-1.3966794204226465,1.082827479320374,0.6836848834800573,-0.2543148622697093,,0.49310302734375,-2.1024627685546875,1.7440338134765625
704,41.687,-0.014463016411372487,0.015246639472125678,-0.007272632799441625,0.4305284011743083,-0.65037305059106,,0.6359100341796875,-0.6703643798828125,0.31976318359375
705,41.737,0.0613948663324394,0.9272061145745346,-0.1727026642297183,0.4328839225299729,-0.6709812323003731,,0.7323760986328125,0.2588043212890625,0.1482696533203125
706,41.787,-0.2942145401410464,1.2564359174630346,-0.33741847665158076,0.3970253619914976,-0.6327155167035464,,0.3385009765625,0.5457000732421875,-0.02996826171875
707,41.837,-0.17203972386188016,1.1708829986691371,-0.37893211844432656,0.3615606573068926,-0.5848204855806302,,0.41278076171875,0.4145965576171875,-0.0856475830078125
708,41.886,-0.7047531833978491,-1.2078226698590808,-0.050147405508010084,0.2542171204908769,-0.5116532078119116,,-0.1930999755859375,-2.038787841796875,0.16827392578125
709,41.96,2.0848153890509966,-2.528671635691996,0.5122244233379624,0.1625692602825961,-0.6135793863396285,,2.698394775390625,-3.30780029296875,0.640594482421875
710,42.255,-3.0080861573818103,0.9688126766379299,1.0263376241377762,0.0071338323905722,-0.8778218751552476,,-2.1302642822265625,0.489837646484375,1.029754638671875
711,42.305,-0.31651599817528475,-0.10182653979400225,0.4457353215371066,-0.1654032919092842,-0.9468565743471598,Straight,0.630340576171875,-0.4190521240234375,0.3925323486328125
712,42.355,0.7986579143626567,-0.14017114606220069,0.9044840276060513,-0.3757578747266595,-0.9692559039967183,,1.767913818359375,-0.368194580078125,0.8120269775390625
713,42.405,0.31923312048376773,-0.5637926477142835,0.33763970725825343,-0.4755347714580921,-0.9728353609615448,,1.2920684814453125,-0.7674407958984375,0.2275543212890625
714,42.455,0.5016255488083142,0.09222007254326123,0.22980493168540977,-0.5840191054847235,-0.9753336797073108,,1.476959228515625,-0.0869598388671875,0.10089111328125
715,42.504,-0.7494701193916555,-0.461381518323281,1.0252989053690535,-0.4756908390851053,-0.947849635993218,,0.1983795166015625,-0.741729736328125,0.873687744140625
716,42.554,0.027935149808792914,-0.08616330652648951,0.004904799618906157,0.0568324538078208,-0.3079565738240196,,0.3358917236328125,-1.0360260009765625,0.0589752197265625
717,42.604,1.0959938567496965,-0.13898658510799933,0.7452792081056399,0.1592002496054491,-0.3424827057503035,,1.4384765625,-1.0665283203125,0.8948516845703125
718,42.654,0.8198894982557484,-0.29206576256156425,0.522651548961282,0.2135862993856815,-0.3569446081895641,,1.1768341064453125,-1.2046356201171875,0.72216796875
719,42.704,0.5113900760919603,0.48217088168088196,0.26536173802675195,0.1416726830361219,-0.3497549434392896,,0.86114501953125,-0.445220947265625,0.3980865478515625
720,42.754,0.1501696073653478,0.8473644841566946,-0.04067114405174451,0.0587415478112988,-0.3641126191971522,,0.5142822265625,-0.0823822021484375,0.0140380859375
721,42.804,0.1266302914383357,0.8916533271506208,0.14831819399922386,-0.0400103265204552,-0.3449425845382268,,0.4715728759765625,-0.0462188720703125,0.1107635498046875
722,42.853,-0.5835208363261607,0.35072658734456874,0.14333314970269478,-0.3783029300139107,-0.8387088246074107,,0.25518798828125,-0.15338134765625,-0.06268310546875
723,42.903,-0.35451012903460954,0.34824323583535477,-0.4352669186496486,0.7808428177104978,-0.5366390352846095,,0.18212890625,-0.1789093017578125,0.2236175537109375
724,42.953,-0.2651427894666919,0.22351245028222355,-0.22611030417747413,0.7111804689993517,-0.6404632240370044,,0.3753204345703125,-0.3163909912109375,0.320068359375
725,43.003,-0.7186165864103163,-0.9308245410426641,0.2644706191648979,0.7280260860885748,-0.5437966401212538,,-0.1748199462890625,-1.5061492919921875,0.8754425048828125
726,43.103,-1.932052600909072,-1.7233645066365113,0.9713868139794629,0.7632537605491247,-0.5614318733700093,,-1.3706207275390625,-2.258026123046875,1.602996826171875
727,43.152,-1.201103228654508,-0.2795093952467928,0.2318193184957673,0.7994177808661194,-0.693870562638883,,-0.507232666015625,-0.712127685546875,0.8074798583984375
728,43.202,-0.8993208741259748,0.31280462176180224,-0.7891290016470838,0.8038261646671871,-0.8052809571337873,,-0.0940399169921875,-0.039886474609375,-0.3125457763671875
729,43.252,-0.8256635220181526,0.2622791149111119,-0.10743288568150727,0.8584261983025818,-0.8862714321744026,,0.06060791015625,0.0247039794921875,0.2901611328125
730,43.302,-0.1449096644659904,0.41681032953732805,0.23365485473084496,0.899166584584889,-0.9387329066534904,,0.7938232421875,0.2659912109375,0.543548583984375
