Index,Time,Acceleration X,Acceleration Y,Acceleration Z,Orientation X,Orientation Z,Punch Type,Raw Acceleration X,Raw Acceleration Y,Raw Acceleration Z
117,6.604,-1.6968301959505456,0.38905918369988446,0.7522299607791797,-0.1428084211533409,-0.6954569049349206,,-1.001373291015625,-0.3221435546875,0.6496124267578125
118,6.653,-1.902315650448021,0.11437119054269806,0.8032624061825928,-0.1972630495959828,-0.7696099619714584,,-1.1327056884765625,-0.5115966796875,0.67730712890625
119,6.703,-1.9432920018166224,-0.012786459921341142,0.5903569988058046,-0.3104629182670151,-0.8575681248634973,,-1.085723876953125,-0.501739501953125,0.4306640625
120,6.753,0.03522701264721606,0.04002880003286147,-0.043483290887432635,0.7357271914121633,0.5119878769050286,,-0.4767608642578125,-0.541748046875,0.5885009765625
121,6.803,0.0043463018390026,0.03649080943813943,-0.03258031991409083,0.6660071253847081,0.0884985235186901,,-0.0841522216796875,-0.7065277099609375,0.6308135986328125
122,6.853,0.1439286117998439,-0.1086957950510492,0.320048322814529,0.558610562889754,-0.0647353286298436,,0.2086639404296875,-0.9363861083984376,0.8774871826171875
123,6.903,0.01215394540024739,-0.024778543677666187,0.01410628326110619,0.4947400732299622,-0.3921276708106901,,0.4042816162109375,-0.82421875,0.4692230224609375
124,6.952,0.002193915142865821,-0.002914165242795086,0.0010919510113520658,0.3508808838918855,-0.5761904842711967,,0.5783843994140625,-0.7682647705078125,0.287872314453125
125,7.002,-0.03126886615939328,0.03441357857881011,-0.006692573812000002,0.1908983707955319,-0.6656225038547058,,0.6343536376953125,-0.698150634765625,0.135772705078125
126,7.052,-0.06038799737951084,0.08843266721317267,0.0008253276407816906,-0.0093324302586282,-0.5639127776529483,,0.5035247802734375,-0.73736572265625,-0.0068817138671875
127,7.102,-0.042877342424725295,0.07343571309794861,-0.0023480246745063056,0.031957548556859,-0.5040284654716003,,0.461151123046875,-0.7898101806640625,0.0252532958984375
128,7.152,-0.012500197914801392,0.020906715788687524,0.0054590213657550735,-0.2526426842519397,-0.5007509303366764,,0.488250732421875,-0.8166046142578125,-0.213226318359375
129,7.202,0.035766758170541424,-0.07764573408453268,-0.030488717215094774,-0.3654969638444879,-0.3940733297200836,,0.429840087890625,-0.933135986328125,-0.3664093017578125
130,7.251,0.017914674747373904,-0.03755526566784306,-0.019481739606673543,-0.4604780824301071,-0.3899222393151261,,0.4078369140625,-0.8549652099609375,-0.443511962890625
131,7.301,0.0016562000457310821,-0.003582564947924971,-0.001539495522317691,-0.3948097016718743,-0.3909371837433314,,0.3925933837890625,-0.8492279052734375,-0.36492919921875
132,7.351,-0.0030229769878284962,0.005249493782947812,0.0018040221303782245,-0.3250006021611563,-0.4782732211284535,,0.475250244140625,-0.825286865234375,-0.2836151123046875
133,7.401,0.02280344648541066,-0.03854254214611974,-0.00958618775361042,-0.2413636741080135,-0.4979179890614643,,0.520721435546875,-0.880126953125,-0.218902587890625
134,7.451,0.032455421908545556,-0.05153286419728331,-0.011399815600694946,-0.2159927042320105,-0.5238189921539544,,0.5562744140625,-0.8832550048828125,-0.1953887939453125
135,7.501,0.15261739487791237,-0.10114656449101211,-0.011709203305256821,-0.2138163450524,-0.5139170289502126,,0.666534423828125,-0.93914794921875,-0.19512939453125
136,7.55,0.288528695179182,-0.03726805863069671,-0.19912706303299282,-0.1899196546547131,-0.5025021886098805,,0.7910308837890625,-0.8861083984375,-0.3633270263671875
137,7.6,0.4825974930163337,-0.09533626080479851,-0.1376165296591832,-0.1224672339205705,-0.4583815108899163,,0.94097900390625,-0.9774017333984376,-0.2464599609375
138,7.65,0.7665836574524758,-0.06628612212978235,0.06841240126135797,0.0097632017570866,-0.3849818943053367,,1.1515655517578125,-0.989166259765625,0.077423095703125
139,7.7,0.89193524834212,0.1927971487070681,0.27195114782941476,0.231991775462637,-0.25668535712663,,1.14862060546875,-0.7473297119140625,0.4961700439453125
140,7.959,-0.04089258510270749,1.9976845365728892,-1.967575139026899,-0.3219472878591817,-0.4373769601027075,,0.396484375,1.1462860107421875,-2.2570953369140625
141,8.009,-1.5829373213482199,0.5131025800573401,2.334161536149897,-0.0732716457851748,-0.3503323408794699,Straight,-1.23260498046875,-0.4210052490234375,2.265533447265625
142,8.059,-1.4540871693439097,1.0380941525778156,0.3442634823355643,-0.1976352978522117,-0.4449166371173472,,-1.0091705322265625,0.160186767578125,0.167266845703125
143,8.109,-1.6610732140181639,0.7545927882048231,0.9446703386930102,-0.2438134829310502,-0.5353560509322264,,-1.1257171630859375,-0.064544677734375,0.738739013671875
144,8.159,-1.9788410589326206,0.5076218777793337,0.8978005265456628,-0.3056201755342729,-0.6545002386201205,,-1.3243408203125,-0.2122650146484375,0.6667327880859375
145,8.208,-1.478119183192515,0.308666291545006,0.8082962622941828,-0.4617998801351112,-0.8029635435440774,,-0.6751556396484375,-0.220001220703125,0.533050537109375
146,8.258,0.006725335242889985,0.007926162930714464,-0.008323418394582616,0.7241771313532486,0.5050316096569525,,-0.4983062744140625,-0.5872802734375,0.6167144775390625
147,8.308,0.03218839858313899,0.18770022586147006,-0.1184270161383496,0.5336048262597406,0.1435317823722015,,-0.1113433837890625,-0.6492767333984375,0.4096527099609375
148,8.358,-0.003827194063856801,0.1461325197759249,-0.04959753821036017,0.3213943290081331,-0.0247927702357318,,0.020965576171875,-0.8005218505859375,0.271697998046875
149,8.408,-0.0013904740566785985,0.061606889119602326,-0.011860406556930214,0.1890461018060996,-0.0221576859707411,,0.0207672119140625,-0.9201202392578124,0.1771392822265625
150,8.458,-0.0004672820888973993,0.056881820494712465,-0.008369189763499957,0.1455657697069335,-0.0081271941982724,,0.007659912109375,-0.93243408203125,0.1371917724609375
151,8.507,-0.004980905617431405,0.07749179947455676,0.014279555311318054,-0.181220734380247,-0.0630863743674314,,0.05810546875,-0.90399169921875,-0.1665802001953125
