Index,Time,Raw Acceleration X,Raw Acceleration Y,Raw Acceleration Z,Acceleration X,Acceleration Y,Acceleration Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Orientation X,Orientation Y,Orientation Z,Punch Type
0,0,0.12335205078125,-0.5334625244140625,-0.770538330078125,-0.007142524546925183,0.03088938652709694,0.0446169228810771,0.05572691187262535,0.22924171388149261,0.30448001623153687,-0.8221857440969812,0.01146183471538361,-0.13049457532817518,None
1,0.05,0.2975616455078125,-0.646270751953125,-0.62164306640625,-0.017384726431875275,0.03775768951826297,0.03631884287137044,-0.497807115316391,-0.8659984469413757,-0.2728094160556793,-0.6932413291182231,-0.03183245819985411,-0.3149463719396878,None
2,0.1,0.1460418701171875,-0.4486236572265625,-0.84429931640625,-0.14885145841839326,0.2030420132581474,-0.14546473032960228,-1.086682915687561,-0.5529212355613708,0.4211253821849823,-0.7313579421605194,-0.05944882565150921,-0.29489332853558076,None
3,0.15,0.1085968017578125,-0.44482421875,-0.454315185546875,-0.05976241349622735,0.24479329468062683,0.25001631297410043,-1.8211398124694824,-0.34744158387184143,0.8229655027389526,-0.7145309203515321,-0.07678033729079568,-0.16835921525403985,None
4,0.2,-0.1861114501953125,-0.566497802734375,-1.00189208984375,-0.33890587385352544,0.027155435534206185,-0.21181000753066426,-2.6091623306274414,-0.6517844200134277,0.31539204716682434,-0.7994694569090572,-0.10922683576082204,-0.15279442365821294,None
5,0.25,-0.0753631591796875,-0.232818603515625,-0.9008636474609375,-0.254421143787778,0.28744823781541773,-0.06584229925509166,-1.7436625957489014,-1.8772766590118408,-0.5326718688011169,-0.8487382118086229,-0.20191130844640878,-0.1790579846080905,None
6,0.3,-0.0614776611328125,-0.14459228515625,-1.069122314453125,-0.26622691187996333,0.272590884251961,-0.18366427056792756,-2.3379931449890137,-1.3207776546478271,-0.5235729217529297,-0.9046229713166418,-0.26610291881257997,-0.20474925074715083,None
7,0.349,-0.0192108154296875,0.2043304443359375,-1.8270416259765625,-0.2825228872684164,0.6316451400037744,-0.962131859763751,0.3715969920158386,-0.3482256233692169,-1.2049261331558228,-0.8965483204327842,-0.28284524780456616,-0.2633120718387289,None
8,0.399,-0.048858642578125,-0.0663604736328125,-1.366729736328125,-0.2814871821779149,0.5086363554837744,-0.5823429637028216,3.4736883640289307,-1.7430205345153809,0.6334866285324097,-0.8065129225422978,-0.365258265244564,-0.23262853959978994,None
9,0.449,0.1376190185546875,-0.0868377685546875,-0.934814453125,-0.0072870870690000256,0.5036013303728281,-0.14084726802813452,0.13725559413433075,3.4698002338409424,1.7872284650802612,-0.8024365736531116,-0.19908114751972794,-0.14490610562368753,None
10,0.499,-0.22711181640625,-0.6078948974609375,-0.4976043701171875,0.05061358056481102,0.1354739610401441,0.11089488550114546,-0.8557493090629578,0.11830586940050125,0.2602536976337433,-0.6334175841591998,-0.19328081125180024,0.277725396971061,None
11,0.549,-0.08795166015625,-0.1588592529296875,-1.066070556640625,0.23880762757250162,0.5875049906489078,-0.48626991522122287,0.5101476907730103,0.1297191083431244,1.028941035270691,-0.6134758030903181,-0.18691313758363431,0.3267592877287516,None
12,0.599,-0.254791259765625,-0.399871826171875,-0.783599853515625,0.08105317257823341,0.35518161669384984,-0.22048102442158102,0.3929358422756195,-0.1931942254304886,0.19257983565330505,-0.5978430679864724,-0.19639374245574617,0.3358444323438584,None
