Index,Time,Acceleration X,Acceleration Y,Acceleration Z,Orientation X,Orientation Z,Punch Type,Raw Acceleration X,Raw Acceleration Y,Raw Acceleration Z
0,0.0,0.015253838385084099,-0.04601385329588642,-0.16367157772917873,-0.9626797210707296,0.0070293510803966,,0.0082244873046875,-0.316650390625,-1.1263275146484375
1,0.05,0.2581350427816911,0.1943637954800725,-0.13624827678220996,-0.9511302300318848,0.0199758630941911,,0.2381591796875,-0.1143646240234375,-1.087188720703125
2,0.1,0.5588563767991925,0.12680535245973268,0.19518143337281801,-0.922158158678654,0.0921510545335675,,0.466705322265625,-0.25836181640625,-0.723052978515625
3,0.15,0.5972889541766677,0.18939848622893807,0.400638031650975,-0.8798273387936458,0.2238453506610427,,0.373443603515625,-0.273834228515625,-0.4568634033203125
4,0.2,-0.021165344079240395,-0.07568439779423641,-0.057634234639334925,-0.6058432115553606,0.2171769410770096,,-0.23834228515625,-0.8522796630859375,-0.649017333984375
5,0.249,-0.006112884236472604,-0.030489569538650674,-0.025962233215409358,-0.6483164814942282,0.1509000552166524,,-0.157012939453125,-0.78314208984375,-0.6668548583984375
6,0.299,-0.0030433758813743998,0.14545475073468106,0.15092230501092718,-0.7200289516621146,-0.0145179852563744,,0.011474609375,-0.5484161376953125,-0.56903076171875
7,0.349,0.015425136141051093,0.08042877335165999,0.030257671480316883,-0.3521116687678396,0.1766800189535511,,-0.1612548828125,-0.8408050537109375,-0.316314697265625
8,0.399,-0.0463921455555123,0.12102085207755742,0.078928066878028,-0.5462746962999332,-0.3057152656726998,,0.2593231201171875,-0.676483154296875,-0.441192626953125
9,0.449,0.022311976080099605,-0.052640540691528015,-0.07282036282192439,-0.8104253001924333,-0.2409936879824004,,0.2633056640625,-0.6212158203125,-0.8593597412109375
10,0.499,0.01182268231340039,-0.041022092263182985,-0.05842868035829174,-0.8184281774838408,-0.1633787337022246,,0.175201416015625,-0.60791015625,-0.8658599853515625
11,0.549,0.005709264496632005,-0.043505353557952486,-0.05704756912963371,-0.7951592464517891,-0.0793279669486805,,0.0850372314453125,-0.6479949951171875,-0.849700927734375
