Index,Time,Acceleration X,Acceleration Y,Acceleration Z,Orientation X,Orientation Z,Punch Type,Raw Acceleration X,Raw Acceleration Y,Raw Acceleration Z
0,0.0,-1.1654549502513034,-0.04273687004532861,-0.0784528939777478,-0.8781571513900152,-0.5530739688059908,,-0.6123809814453125,-0.4412841796875,-0.8100738525390625
1,0.05,-0.7703485793723038,0.09315715469230923,-0.24460503512306975,-0.8912450822493427,-0.5257807082785538,,-0.24456787109375,-0.2926177978515625,-1.002716064453125
2,0.1,-1.4012316744219147,-0.30815857286661397,-0.4210834258208901,-0.8790928550793657,-0.5702227632891022,,-0.8310089111328125,-0.6997222900390625,-1.14324951171875
3,0.15,0.1537318682995235,0.33570708746858025,0.35596582776805774,-0.7275055843573113,0.299743220838586,,-0.1460113525390625,-0.31884765625,-0.3380889892578125
4,0.199,0.2114706134095628,0.4330631925119913,-0.2974787105454716,-0.7032660436492179,0.2011251544251878,,0.010345458984375,-0.263336181640625,-0.9863739013671876
5,0.249,0.5422459087557754,0.86224073694945,0.04638838074892704,-0.6881148505611202,0.1926975689120254,,0.34954833984375,0.150238037109375,-0.6288299560546875
6,0.299,0.5436722332811853,0.6244657654168736,-0.3986952855193562,-0.6716724491158811,0.2000290448046228,,0.3436431884765625,-0.101409912109375,-1.056793212890625
7,0.349,0.12155484489633372,0.2947161545858491,-0.4769618113332913,-0.654708303000499,0.2702975206775837,,-0.14874267578125,-0.4330291748046875,-1.1072998046875
8,0.399,-0.07365223824043021,-0.2038803776430741,-0.07106612125585132,-0.6422041278464898,0.2563038164470698,,-0.3299560546875,-0.9448089599609376,-0.6918182373046875
9,0.449,0.1678106334469599,0.0008056522471050487,-0.41084278433493826,-0.5945548012228415,0.2596838023922724,,-0.0918731689453125,-0.775665283203125,-0.9850006103515624
10,0.498,-0.12043428086757602,0.22870007723336627,-0.470715080372668,-0.5135420078827443,0.269397262101174,,-0.38983154296875,-0.5976409912109375,-0.96527099609375
11,0.548,-0.7131591655680887,0.13238300799531266,-0.24065641516488956,-0.4365691351905014,0.2349151752522237,,-0.9480743408203124,-0.7421112060546875,-0.665008544921875
12,0.598,-0.5344533678588589,0.14333400872478952,-0.03884939631420953,-0.4509514837992243,0.1675119641723911,,-0.70196533203125,-0.736602783203125,-0.483428955078125
13,0.648,0.0423065913850203,0.09073031924313368,0.11228890224614008,-0.7778211787486443,0.2812287105256453,,-0.238922119140625,-0.51239013671875,-0.6341400146484375
14,0.698,-0.017484590820068424,-0.02288191171564946,-0.028930932628448813,-0.7843326127413862,0.4283314492189941,,-0.4458160400390625,-0.58343505859375,-0.7376708984375
15,0.748,0.047925898219941476,0.15547813455257287,0.1010387384374406,-0.5449047549211417,0.250242182399629,,-0.2023162841796875,-0.656341552734375,-0.4265289306640625
16,0.798,-0.007316711833886602,-0.017079437795632146,-0.012385383704234365,-0.5870542898155212,0.3276594844551759,,-0.3349761962890625,-0.7819366455078125,-0.5670318603515625
17,0.847,-0.007651141649285487,-0.025930201849641454,-0.008593170312492071,-0.3145723707069052,0.269707867139777,,-0.2773590087890625,-0.9399871826171876,-0.3115081787109375
18,0.897,0.004650177051653909,0.02418451492365037,0.013161548339147178,-0.4780120360738435,0.1665306702157164,,-0.1618804931640625,-0.8419036865234375,-0.4581756591796875
19,0.947,-0.3232924342677612,-0.11702099692940515,0.039879376099648034,-0.4791482042543942,0.0632737278416138,,-0.386566162109375,-0.9929962158203124,-0.4383087158203125
20,0.997,-0.0014489751127599038,0.015332036820899786,0.010536840247294621,-0.5663851819392869,-0.0776513676908849,,0.076202392578125,-0.8063201904296875,-0.55413818359375
21,1.047,-0.011122834287775524,-0.041155073546528365,-0.013196428372603264,-0.3053382727517563,0.249237883485662,,-0.2603607177734375,-0.963348388671875,-0.30889892578125
22,1.097,0.013249403723527509,0.05693830891631979,0.025183513943458913,-0.404496099569559,0.20814991641884,,-0.1949005126953125,-0.8375701904296875,-0.370452880859375
23,1.146,-0.08482400651923899,0.225301219024574,0.03272104904523465,-0.1437246108420792,-0.349136750659864,,0.264312744140625,-0.7020416259765625,-0.101959228515625
24,1.196,-0.0388824493657213,0.24018235290826107,0.08896334291621888,-0.3473381002576959,-0.1500885040532213,,0.1112060546875,-0.6869354248046875,-0.2544403076171875
25,1.246,-0.010169421557545105,-0.058798076692174406,-0.007062722949388922,-0.1192609737490619,0.1692434202393299,,-0.179412841796875,-1.0373382568359375,-0.124603271484375
26,1.296,0.6764743025337119,-0.14847795736766511,-0.14744557481556142,-0.2309667205824216,0.2047335798774619,,0.47174072265625,-1.100830078125,-0.3735198974609375
27,1.346,1.8280849492410283,-0.5525754479169104,-0.6475292899557272,-0.2411254746892015,0.3022060429910282,,1.52587890625,-1.477691650390625,-0.87738037109375
28,1.482,1.133609442701462,2.1416470546170894,-2.2246953731779753,-0.0766662403790324,0.3543583440686496,,0.7792510986328125,1.20928955078125,-2.29638671875
